Time,Dist,Curv,PathX,PathY,Speed,PathHeading,LatGap,YawDev,LongAcc,LatAcc,SideSlip,Vx,Vy,YawVel,SlipAngleFront,SlipAngleRear,LatForceFront,LatForceRear,LongForceFront,LongForceRear,VertForceFront,VertForceRear,Steer,Throttle,Brake,Gear,Clutch
sec,m,1/m,m,m,m/s,rad,m,deg,g,g,deg,m/s,m/s,rad/s,deg,deg,N,N,N,N,N,N,deg,%,N,#,0-1
19.7,355.8714,0.0,-153.4498,170.6292,16.8963,0.7195,-1,-1,-1,-1,-0.039,16.8835,-0.6585,-0.6662,-0.5444,-0.5444,-5890.7336,-2845.6597,0.0,0.0,3654.3012,3317.0269,-0.6283,0.0,0.0,0,0
19.75,356.7043,0.0,-152.7837,171.1292,16.6582,0.6845,-1,-1,-1,-1,-0.0406,16.6444,-0.6762,-0.699,-0.5385,-0.5385,-5887.2598,-3183.3202,0.0,0.0,3652.1463,3311.9803,-0.6283,0.0,0.0,0,0
19.8,357.5255,0.0,-152.1089,171.5971,16.422,0.6483,-1,-1,-1,-1,-0.0421,16.4075,-0.6917,-0.7239,-0.5337,-0.5337,-5883.869,-3422.2558,0.0,0.0,3650.0428,3307.0543,-0.6283,0.0,0.0,0,0
19.85,358.3467,0.0,-151.4457,172.0814,16.4247,0.6266,-1,-1,-1,-1,0.0042,16.4246,0.0695,-0.4343,0.0989,0.0989,5880.5546,-3588.1245,0.0,0.0,3647.9868,3302.2394,0.0,0.0,0.0,0,0
19.9,359.1678,0.0,-150.7912,172.5772,16.4214,0.6207,-1,-1,-1,-1,0.0276,16.4151,0.4526,-0.1185,0.0299,0.0299,5273.4864,-4911.3223,0.0,0.0,3648.0099,3302.2936,0.0,0.0,0.0,0,0
19.95,359.9964,0.0,-150.1126,173.0528,16.5732,0.6167,-1,-1,-1,-1,-0.0054,16.573,-0.0898,-0.0804,-0.0182,-0.0182,-4057.4406,-4705.2498,0.0,2307.5638,3647.9809,3302.2257,0.0,1.0,0.0,0,0
20.0,360.8386,0.0,-149.4308,173.5471,16.8428,0.6176,-1,-1,-1,-1,0.0098,16.842,0.1651,0.0176,0.0117,0.0117,2950.9424,-372.0017,0.0,3791.0,3649.2996,3305.3138,0.0,1.0,0.0,0,0
20.05,361.6941,0.0,-148.728,174.035,17.1114,0.617,-1,-1,-1,-1,-0.0102,17.1105,-0.1748,-0.0116,-0.0112,-0.0112,-2843.2859,-1610.3625,0.0,3791.0,3651.6706,3310.8664,0.0,1.0,0.0,0,0
20.1,362.5631,0.0,-148.0245,174.5451,17.3795,0.6176,-1,-1,-1,-1,0.0099,17.3787,0.1712,0.0119,0.0111,0.0111,2832.4597,1771.1308,0.0,3791.0,3654.0712,3316.4882,0.0,1.0,0.0,0,0
20.15,363.4455,0.0,-147.3001,175.0489,17.6474,0.617,-1,-1,-1,-1,-0.0094,17.6466,-0.1654,-0.0116,-0.0107,-0.0107,-2760.225,-1708.9307,0.0,3791.0,3656.5058,3322.1895,0.0,1.0,0.0,0,0
20.2,364.3412,0.0,-146.5744,175.5739,17.915,0.6176,-1,-1,-1,-1,0.0088,17.9143,0.1579,0.0113,0.0102,0.0102,2653.4479,1635.0934,0.0,3791.0,3658.9755,3327.9732,0.0,1.0,0.0,0,0
20.25,365.2503,0.0,-145.8286,176.0938,18.1822,0.617,-1,-1,-1,-1,-0.0082,18.1816,-0.1495,-0.0109,-0.0096,-0.0096,-2527.2552,-1546.2718,0.0,3791.0,3661.4802,3333.8388,0.0,1.0,0.0,0,0
20.3,366.1728,0.0,-145.0806,176.6337,18.4492,0.6175,-1,-1,-1,-1,0.0076,18.4487,0.1408,0.0105,0.009,0.009,2390.4303,1451.269,0.0,3791.0,3664.0198,3339.7862,0.0,1.0,0.0,0,0
20.35,367.1086,0.0,-144.3136,177.1698,18.7159,0.617,-1,-1,-1,-1,-0.007,18.7155,-0.1318,-0.01,-0.0084,-0.0084,-2247.8617,-1353.7496,0.0,3791.0,3666.5943,3345.8151,0.0,1.0,0.0,0,0
20.4,368.0577,0.0,-143.5433,177.7243,18.9824,0.6175,-1,-1,-1,-1,0.0065,18.982,0.1227,0.0095,0.0077,0.0077,2102.4319,1255.9041,0.0,3791.0,3669.2034,3351.9252,0.0,1.0,0.0,0,0
20.45,369.0075,0.0,-142.7573,178.2575,18.9969,0.6129,-1,-1,-1,-1,-0.0169,18.9942,-0.3204,-0.0912,-0.6354,-0.6354,-5919.0173,-1159.0212,0.0,3791.0,3671.847,3358.1161,-0.6283,1.0,0.0,0,0
20.5,369.9444,0.0,-141.9708,178.7666,18.7364,0.5983,-1,-1,-1,-1,-0.0239,18.7311,-0.4469,-0.2922,-0.6052,-0.6052,-5919.2515,1869.6853,0.0,0.0,3671.9923,3358.4564,-0.6283,0.0,0.0,0,0
20.55,370.8684,0.0,-141.1826,179.2487,18.4805,0.5765,-1,-1,-1,-1,-0.0276,18.4735,-0.5091,-0.4372,-0.5843,-0.5843,-5915.081,184.3802,0.0,0.0,3669.4051,3352.3976,-0.6283,0.0,0.0,0,0
20.6,371.7922,0.0,-140.4086,179.7531,18.4759,0.5656,-1,-1,-1,-1,0.0119,18.4746,0.2201,-0.2175,0.0581,0.0581,5911.04,-1453.1531,0.0,0.0,3666.8983,3346.5271,0.0,0.0,0.0,0,0
20.65,372.7027,0.0,-139.6285,180.2227,18.21,0.5547,-1,-1,-1,-1,-0.0128,18.2085,-0.233,-0.2179,-0.625,-0.625,-5910.9676,-4178.3688,0.0,0.0,3666.8534,3346.4219,-0.6283,0.0,0.0,0,0
20.7,373.6004,0.0,-138.8465,180.6634,17.9537,0.5385,-1,-1,-1,-1,-0.0254,17.9479,-0.456,-0.3237,-0.6001,-0.6001,-5906.8292,-993.7389,0.0,0.0,3664.2861,3340.4098,-0.6283,0.0,0.0,0,0
20.75,374.4978,0.0,-138.0791,181.1286,17.9475,0.5313,-1,-1,-1,-1,0.0137,17.9458,0.2454,-0.1443,0.0487,0.0487,5886.7978,-258.4197,0.0,0.0,3661.846,3334.6954,0.0,0.0,0.0,0,0
20.8,375.4077,0.0,-137.2941,181.5889,18.1993,0.5291,-1,-1,-1,-1,0.0013,18.1993,0.0229,-0.0447,-0.0033,-0.0033,-966.8204,-3853.9081,0.0,3626.5766,3661.7873,3334.5579,0.0,1.0,0.0,0,0
20.85,376.3185,0.0,-136.4956,182.027,18.2163,0.5216,-1,-1,-1,-1,-0.0197,18.2128,-0.3581,-0.1503,-0.6264,-0.6264,-5906.6632,-998.7963,0.0,3791.0,3664.1831,3340.1687,-0.6283,1.0,0.0,0,0
20.9,377.2164,0.0,-135.6987,182.4408,17.9582,0.5047,-1,-1,-1,-1,-0.0257,17.9523,-0.4622,-0.338,-0.598,-0.598,-5906.926,1477.1596,0.0,0.0,3664.3462,3340.5505,-0.6283,0.0,0.0,0,0
20.95,378.1141,0.0,-134.9155,182.8793,17.9522,0.497,-1,-1,-1,-1,0.0134,17.9506,0.2399,-0.1526,0.0501,0.0501,5893.8352,-431.5058,0.0,0.0,3661.8889,3334.7959,0.0,0.0,0.0,0,0
21.0,379.011,0.0,-134.1271,183.3071,17.9394,0.4948,-1,-1,-1,-1,0.0023,17.9393,0.0412,-0.0445,-0.0024,-0.0024,-711.1176,-3888.1572,0.0,0.0,3661.832,3334.6626,0.0,0.0,0.0,0,0
21.05,379.9213,0.0,-133.3264,183.7401,18.2065,0.495,-1,-1,-1,-1,0.0008,18.2065,0.0139,0.0034,0.0009,0.0009,280.0749,-1199.3221,0.0,3791.0,3661.7104,3334.378,0.0,1.0,0.0,0,0
21.1,380.845,0.0,-132.513,184.1779,18.4734,0.4949,-1,-1,-1,-1,-0.0011,18.4734,-0.0195,-0.002,-0.001,-0.001,-309.1683,-106.5919,0.0,3791.0,3664.2519,3340.3297,0.0,1.0,0.0,0,0
21.15,381.782,0.0,-131.6891,184.624,18.7401,0.495,-1,-1,-1,-1,0.0012,18.7401,0.0233,0.0022,0.0012,0.0012,367.0808,193.1703,0.0,3791.0,3666.8295,3346.3661,0.0,1.0,0.0,0,0
21.2,382.7324,0.0,-130.8521,185.0741,19.0065,0.4949,-1,-1,-1,-1,-0.0014,19.0065,-0.0267,-0.0025,-0.0014,-0.0014,-425.4081,-230.5205,0.0,3791.0,3669.4419,3352.4837,0.0,1.0,0.0,0,0
21.25,383.6821,0.0,-130.017,185.5266,18.9959,0.495,-1,-1,-1,-1,0.0016,18.9959,0.0297,0.0028,0.0016,0.0016,478.5262,260.5622,0.0,0.0,3672.0887,3358.6822,0.0,0.0,0.0,0,0
21.3,384.6314,0.0,-129.1808,185.976,18.9853,0.4948,-1,-1,-1,-1,-0.0017,18.9853,-0.0328,-0.003,-0.0017,-0.0017,-530.0692,-289.5873,0.0,0.0,3671.9825,3358.4335,0.0,0.0,0.0,0,0
21.35,385.5801,0.0,-128.3468,186.4283,18.9747,0.495,-1,-1,-1,-1,0.0019,18.9747,0.0361,0.0033,0.0019,0.0019,584.4559,320.1472,0.0,0.0,3671.8765,3358.1853,0.0,0.0,0.0,0,0
21.4,386.5422,0.0,-127.4993,186.8834,19.2409,0.4948,-1,-1,-1,-1,-0.0021,19.2408,-0.0396,-0.0036,-0.0021,-0.0021,-641.2406,-352.2308,0.0,3791.0,3671.7707,3357.9375,0.0,1.0,0.0,0,0
21.45,387.5175,0.0,-126.642,187.3486,19.5067,0.495,-1,-1,-1,-1,0.0022,19.5067,0.0421,0.0038,0.0023,0.0023,690.2374,380.1626,0.0,3791.0,3674.4478,3364.2069,0.0,1.0,0.0,0,0
21.5,388.4936,0.0,-125.7724,187.7918,19.5208,0.4889,-1,-1,-1,-1,-0.0175,19.5179,-0.3408,-0.1222,-0.6307,-0.6307,-5927.5806,-398.6584,0.0,3791.0,3677.1592,3370.5565,-0.6283,1.0,0.0,0,0
21.55,389.4704,0.0,-124.8928,188.2167,19.5364,0.4732,-1,-1,-1,-1,-0.0233,19.5311,-0.4543,-0.3147,-0.6028,-0.6028,-5927.8149,1607.2408,0.0,3791.0,3677.3045,3370.8968,-0.6283,1.0,0.0,0,0
21.6,390.4344,0.0,-124.0144,188.6136,19.2793,0.4507,-1,-1,-1,-1,-0.0262,19.2727,-0.5051,-0.4503,-0.5843,-0.5843,-5928.073,-110.4388,0.0,0.0,3677.4646,3371.2717,-0.6283,0.0,0.0,0,0
21.65,391.3981,0.0,-123.1475,189.0346,19.2747,0.4394,-1,-1,-1,-1,0.0126,19.2732,0.2436,-0.2249,0.0564,0.0564,5923.8363,-1612.2566,0.0,0.0,3674.838,3365.1206,0.0,0.0,0.0,0,0
21.7,392.3611,0.0,-122.279,189.4508,19.2606,0.4362,-1,-1,-1,-1,0.0106,19.2595,0.2048,-0.0634,0.0024,0.0024,733.3809,-4233.2631,0.0,0.0,3674.7909,3365.0104,0.0,0.0,0.0,0,0
21.75,393.3235,0.0,-121.4049,189.8535,19.248,0.435,-1,-1,-1,-1,-0.0033,19.2479,-0.0629,-0.0248,-0.0064,-0.0064,-1779.0836,-2725.1666,0.0,0.0,3674.6478,3364.6751,0.0,0.0,0.0,0,0
21.8,394.2854,0.0,-120.5346,190.263,19.2373,0.4353,-1,-1,-1,-1,0.0044,19.2371,0.0855,0.0065,0.0049,0.0049,1412.2689,294.9056,0.0,0.0,3674.5206,3364.3773,0.0,0.0,0.0,0,0
21.85,395.2467,0.0,-119.661,190.6644,19.2264,0.435,-1,-1,-1,-1,-0.0043,19.2263,-0.0826,-0.007,-0.0049,-0.0049,-1398.5073,-819.2333,0.0,0.0,3674.4119,3364.1228,0.0,0.0,0.0,0,0
21.9,396.2213,0.0,-118.779,191.079,19.4923,0.4353,-1,-1,-1,-1,0.0042,19.4921,0.0811,0.0068,0.0048,0.0048,1368.6506,781.8759,0.0,3791.0,3674.3019,3363.8651,0.0,1.0,0.0,0,0
21.95,397.2092,0.0,-117.8815,191.4918,19.7579,0.435,-1,-1,-1,-1,-0.0039,19.7577,-0.078,-0.0066,-0.0046,-0.0046,-1328.9212,-759.0993,0.0,3791.0,3677.0115,3370.2105,0.0,1.0,0.0,0,0
22.0,398.2104,0.0,-116.9753,191.9173,20.0231,0.4353,-1,-1,-1,-1,0.0037,20.023,0.0736,0.0063,0.0044,0.0044,1266.1966,721.5976,0.0,3791.0,3679.7551,3376.6356,0.0,1.0,0.0,0,0
22.05,399.2109,0.0,-116.0665,192.3359,20.0113,0.435,-1,-1,-1,-1,-0.0034,20.0112,-0.0685,-0.0059,-0.0041,-0.0041,-1187.0073,-674.2499,0.0,0.0,3682.5325,3383.1398,0.0,0.0,0.0,0,0
22.1,400.2109,0.0,-115.1611,192.7604,19.9996,0.4353,-1,-1,-1,-1,0.0032,19.9994,0.0644,0.0056,0.0038,0.0038,1110.9687,628.7751,0.0,0.0,3682.4083,3382.849,0.0,0.0,0.0,0,0
22.15,401.2241,0.0,-114.241,193.1847,20.2645,0.435,-1,-1,-1,-1,-0.003,20.2644,-0.061,-0.0053,-0.0036,-0.0036,-1049.8815,-592.0296,0.0,3791.0,3682.2843,3382.5587,0.0,1.0,0.0,0,0
22.2,402.2506,0.0,-113.3114,193.6201,20.5292,0.4353,-1,-1,-1,-1,0.0028,20.5291,0.0569,0.005,0.0034,0.0034,987.2749,554.9569,0.0,3791.0,3685.0925,3389.1349,0.0,1.0,0.0,0,0
22.25,403.2903,0.0,-112.3675,194.0559,20.7935,0.435,-1,-1,-1,-1,-0.0025,20.7934,-0.0522,-0.0046,-0.0031,-0.0031,-913.4025,-511.9348,0.0,3791.0,3687.9341,3395.7896,0.0,1.0,0.0,0,0
22.3,404.3293,0.0,-111.4263,194.4961,20.7808,0.4353,-1,-1,-1,-1,0.0023,20.7807,0.0472,0.0042,0.0028,0.0028,832.4176,464.9451,0.0,0.0,3690.8092,3402.5225,0.0,0.0,0.0,0,0
22.35,405.3677,0.0,-110.4838,194.9318,20.7681,0.4351,-1,-1,-1,-1,-0.0021,20.768,-0.0432,-0.0038,-0.0025,-0.0025,-757.3427,-421.5635,0.0,0.0,3690.67,3402.1967,0.0,0.0,0.0,0,0
22.4,406.4193,0.0,-109.531,195.377,21.0321,0.4352,-1,-1,-1,-1,0.0019,21.0321,0.0398,0.0036,0.0023,0.0023,695.5086,385.7779,0.0,3791.0,3690.5312,3401.8714,0.0,1.0,0.0,0,0
22.45,407.4715,0.0,-108.5673,195.7991,21.0431,0.429,-1,-1,-1,-1,-0.0162,21.0403,-0.3412,-0.1246,-0.6304,-0.6304,-5953.8192,-351.5109,0.0,3791.0,3693.4362,3408.6747,-0.6283,1.0,0.0,0,0
22.5,408.5104,0.0,-107.6069,196.1955,20.7789,0.4133,-1,-1,-1,-1,-0.0218,20.774,-0.4538,-0.3135,-0.6044,-0.6044,-5954.0156,1478.7317,0.0,0.0,3693.5581,3408.96,-0.6283,0.0,0.0,0,0
22.55,409.5489,0.0,-106.6588,196.6192,20.7704,0.4063,-1,-1,-1,-1,0.014,20.7684,0.2904,-0.1414,0.0413,0.0413,5824.774,-90.7203,0.0,0.0,3690.6501,3402.1499,0.0,0.0,0.0,0,0
22.6,410.5866,0.0,-105.7054,197.029,20.7537,0.4032,-1,-1,-1,-1,0.0027,20.7537,0.0565,-0.0604,-0.0052,-0.0052,-1477.6298,-3738.0433,0.0,0.0,3690.557,3401.932,0.0,0.0,0.0,0,0
22.65,411.6237,0.0,-104.7522,197.4376,20.7409,0.403,-1,-1,-1,-1,0.002,20.7408,0.0407,-0.0049,0.001,0.001,320.3234,-1396.2647,0.0,0.0,3690.3746,3401.5047,0.0,0.0,0.0,0,0
22.7,412.6475,0.0,-103.8015,197.8172,20.4758,0.3966,-1,-1,-1,-1,-0.0167,20.4729,-0.3413,-0.1284,-0.63,-0.63,-5948.6571,-490.4653,0.0,0.0,3690.2339,3401.1754,-0.6283,0.0,0.0,0,0
22.75,413.6581,0.0,-102.855,198.1716,20.2129,0.3807,-1,-1,-1,-1,-0.0225,20.2078,-0.4538,-0.3166,-0.6035,-0.6035,-5944.0212,1467.7486,0.0,0.0,3687.3581,3394.4406,-0.6283,0.0,0.0,0,0
22.8,414.6684,0.0,-101.9197,198.5535,20.2049,0.3736,-1,-1,-1,-1,0.014,20.2029,0.2825,-0.1422,0.0427,0.0427,5846.0625,-142.7823,0.0,0.0,3684.5422,3387.8464,0.0,0.0,0.0,0,0
22.85,415.6778,0.0,-100.9797,198.9215,20.189,0.3707,-1,-1,-1,-1,0.0024,20.1889,0.049,-0.0581,-0.0049,-0.0049,-1399.5898,-3765.7387,0.0,0.0,3684.4577,3387.6483,0.0,0.0,0.0,0,0
22.9,416.6866,0.0,-100.0401,199.2887,20.1768,0.3706,-1,-1,-1,-1,0.0019,20.1768,0.0391,-0.0025,0.0013,0.0013,394.0999,-1333.1294,0.0,0.0,3684.2883,3387.2517,0.0,0.0,0.0,0,0
22.95,417.6949,0.0,-99.0997,199.6523,20.1648,0.3705,-1,-1,-1,-1,-0.0015,20.1648,-0.0307,-0.0032,-0.0018,-0.0018,-539.5069,-450.9541,0.0,0.0,3684.1592,3386.9493,0.0,0.0,0.0,0,0
23.0,418.7025,0.0,-98.161,200.0187,20.1529,0.3706,-1,-1,-1,-1,0.0015,20.1529,0.031,0.0028,0.0017,0.0017,523.6765,277.4028,0.0,0.0,3684.0319,3386.6511,0.0,0.0,0.0,0,0
23.05,419.7096,0.0,-97.2217,200.3818,20.141,0.3705,-1,-1,-1,-1,-0.0015,20.1409,-0.0308,-0.0028,-0.0017,-0.0017,-521.4682,-286.4286,0.0,0.0,3683.905,3386.3541,0.0,0.0,0.0,0,0
23.1,420.716,0.0,-96.2841,200.7478,20.129,0.3706,-1,-1,-1,-1,0.0015,20.129,0.0307,0.0028,0.0017,0.0017,519.2546,284.6617,0.0,0.0,3683.7784,3386.0575,0.0,0.0,0.0,0,0
23.15,421.7219,0.0,-95.346,201.1105,20.1171,0.3705,-1,-1,-1,-1,-0.0015,20.1171,-0.0306,-0.0028,-0.0017,-0.0017,-517.753,-283.8298,0.0,0.0,3683.652,3385.7615,0.0,0.0,0.0,0,0
23.2,422.7271,0.0,-94.4095,201.476,20.1052,0.3706,-1,-1,-1,-1,0.0015,20.1052,0.0306,0.0028,0.0017,0.0017,516.8817,283.3264,0.0,0.0,3683.5258,3385.466,0.0,0.0,0.0,0,0
23.25,423.7318,0.0,-93.4724,201.8383,20.0933,0.3705,-1,-1,-1,-1,-0.0015,20.0933,-0.0306,-0.0028,-0.0017,-0.0017,-516.604,-283.1583,0.0,0.0,3683.3998,3385.171,0.0,0.0,0.0,0,0
23.3,424.7359,0.0,-92.5371,202.2034,20.0815,0.3706,-1,-1,-1,-1,0.0015,20.0814,0.0306,0.0028,0.0017,0.0017,516.8853,283.3047,0.0,0.0,3683.2741,3384.8765,0.0,0.0,0.0,0,0
23.35,425.7394,0.0,-91.6011,202.5652,20.0696,0.3705,-1,-1,-1,-1,-0.0015,20.0696,-0.0307,-0.0028,-0.0017,-0.0017,-517.6948,-283.7483,0.0,0.0,3683.1486,3384.5826,0.0,0.0,0.0,0,0
23.4,426.7423,0.0,-90.6669,202.9299,20.0578,0.3706,-1,-1,-1,-1,0.0015,20.0577,0.0308,0.0028,0.0017,0.0017,519.0052,284.4737,0.0,0.0,3683.0233,3384.2892,0.0,0.0,0.0,0,0
23.45,427.7446,0.0,-89.732,203.2913,20.0459,0.3704,-1,-1,-1,-1,-0.0015,20.0459,-0.0309,-0.0028,-0.0017,-0.0017,-520.7917,-285.467,0.0,0.0,3682.8982,3383.9963,0.0,0.0,0.0,0,0
23.5,428.7463,0.0,-88.7989,203.6555,20.0341,0.3706,-1,-1,-1,-1,0.0015,20.0341,0.031,0.0029,0.0017,0.0017,523.0318,286.7158,0.0,0.0,3682.7734,3383.7039,0.0,0.0,0.0,0,0
23.55,429.7348,0.0,-87.8692,203.9916,19.7706,0.3642,-1,-1,-1,-1,-0.0174,19.7676,-0.3434,-0.1271,-0.6301,-0.6301,-5936.4298,-288.2086,0.0,0.0,3682.6487,3383.4121,-0.6283,0.0,0.0,0,0
23.6,430.7102,0.0,-86.9448,204.3031,19.5091,0.3484,-1,-1,-1,-1,-0.0233,19.5038,-0.455,-0.3177,-0.6026,-0.6026,-5931.9787,1549.6438,0.0,0.0,3679.8875,3376.9458,-0.6283,0.0,0.0,0,0
23.65,431.6853,0.0,-86.0306,204.6422,19.5017,0.3412,-1,-1,-1,-1,0.0139,19.4998,0.2719,-0.1424,0.0444,0.0444,5864.8965,-151.8267,0.0,0.0,3677.1839,3370.6142,0.0,0.0,0.0,0,0
23.7,432.6597,0.0,-85.1122,204.9676,19.4867,0.3385,-1,-1,-1,-1,0.002,19.4867,0.0391,-0.0545,-0.0045,-0.0045,-1298.0535,-3792.8625,0.0,0.0,3677.1081,3370.4368,0.0,0.0,0.0,0,0
23.75,433.6334,0.0,-84.1943,205.2927,19.4755,0.3385,-1,-1,-1,-1,0.0019,19.4754,0.0378,0.0006,0.0016,0.0016,488.4811,-1233.5202,0.0,0.0,3676.9544,3370.0769,0.0,0.0,0.0,0,0
23.8,434.6067,0.0,-83.2757,205.6141,19.4643,0.3384,-1,-1,-1,-1,-0.0018,19.4643,-0.0359,-0.0034,-0.002,-0.002,-597.2528,-404.7979,0.0,0.0,3676.8388,3369.8061,0.0,0.0,0.0,0,0
23.85,435.5793,0.0,-82.3589,205.9389,19.4532,0.3385,-1,-1,-1,-1,0.0019,19.4531,0.0377,0.0034,0.0021,0.0021,623.4137,341.0462,0.0,0.0,3676.7244,3369.5383,0.0,0.0,0.0,0,0
23.9,436.5514,0.0,-81.4412,206.2597,19.4421,0.3384,-1,-1,-1,-1,-0.002,19.442,-0.0395,-0.0036,-0.0022,-0.0022,-652.7204,-359.4354,0.0,0.0,3676.6104,3369.2712,0.0,0.0,0.0,0,0
23.95,437.523,0.0,-80.5255,206.5844,19.431,0.3386,-1,-1,-1,-1,0.0021,19.4309,0.0412,0.0037,0.0023,0.0023,681.8413,375.9837,0.0,0.0,3676.4965,3369.0047,0.0,0.0,0.0,0,0
24.0,438.4814,0.0,-79.6141,206.881,19.1686,0.3324,-1,-1,-1,-1,-0.0178,19.1656,-0.341,-0.1225,-0.6307,-0.6307,-5926.3292,-392.4715,0.0,0.0,3676.3829,3368.7385,-0.6283,0.0,0.0,0,0
24.05,439.4268,0.0,-78.7089,207.1537,18.9082,0.3166,-1,-1,-1,-1,-0.024,18.9028,-0.4543,-0.3156,-0.6023,-0.6023,-5922.0321,1631.3894,0.0,0.0,3673.7172,3362.4958,-0.6283,0.0,0.0,0,0
24.1,440.3719,0.0,-77.8129,207.4541,18.9012,0.3096,-1,-1,-1,-1,0.0139,18.8994,0.2632,-0.1408,0.0456,0.0456,5872.8553,-129.2856,0.0,0.0,3671.1075,3356.3845,0.0,0.0,0.0,0,0
24.15,441.3162,0.0,-76.9131,207.7409,18.8871,0.3071,-1,-1,-1,-1,0.0015,18.8871,0.0277,-0.0508,-0.0043,-0.0043,-1243.8219,-3806.4535,0.0,0.0,3671.0382,3356.2221,0.0,0.0,0.0,0,0
24.2,442.2601,0.0,-76.0141,208.0282,18.8765,0.3072,-1,-1,-1,-1,0.0021,18.8765,0.0395,0.0034,0.002,0.002,607.953,-1104.4092,0.0,0.0,3670.8972,3355.8919,0.0,0.0,0.0,0,0
24.25,443.2034,0.0,-75.1143,208.3112,18.8661,0.307,-1,-1,-1,-1,-0.0023,18.866,-0.0431,-0.0039,-0.0023,-0.0023,-696.7914,-389.9804,0.0,0.0,3670.7924,3355.6466,0.0,0.0,0.0,0,0
24.3,444.1461,0.0,-74.2163,208.5986,18.8556,0.3072,-1,-1,-1,-1,0.0025,18.8556,0.047,0.0043,0.0026,0.0026,762.4729,421.2762,0.0,0.0,3670.6885,3355.4031,0.0,0.0,0.0,0,0
24.35,445.0884,0.0,-73.3174,208.881,18.8452,0.307,-1,-1,-1,-1,-0.0027,18.8451,-0.0511,-0.0046,-0.0028,-0.0028,-829.1926,-459.6214,0.0,0.0,3670.5847,3355.1602,0.0,0.0,0.0,0,0
24.4,446.0301,0.0,-72.4206,209.1684,18.8348,0.3073,-1,-1,-1,-1,0.0029,18.8347,0.055,0.0049,0.003,0.003,895.9644,498.3389,0.0,0.0,3670.4812,3354.9176,0.0,0.0,0.0,0,0
24.45,446.9714,0.0,-71.5225,209.45,18.8244,0.307,-1,-1,-1,-1,-0.0031,18.8243,-0.059,-0.0052,-0.0033,-0.0033,-961.8568,-536.8269,0.0,0.0,3670.3778,3354.6756,0.0,0.0,0.0,0,0
24.5,447.9121,0.0,-70.6268,209.7376,18.814,0.3073,-1,-1,-1,-1,0.0033,18.8139,0.0628,0.0055,0.0035,0.0035,1025.9816,574.5565,0.0,0.0,3670.2747,3354.434,0.0,0.0,0.0,0,0
24.55,448.8522,0.0,-69.7296,210.0185,18.8036,0.307,-1,-1,-1,-1,-0.0035,18.8035,-0.0664,-0.0058,-0.0037,-0.0037,-1087.5445,-611.0389,0.0,0.0,3670.1717,3354.1929,0.0,0.0,0.0,0,0
24.6,449.7919,0.0,-68.835,210.3061,18.7932,0.3073,-1,-1,-1,-1,0.0037,18.7931,0.0698,0.0061,0.0039,0.0039,1145.886,645.8528,0.0,0.0,3670.0689,3353.9522,0.0,0.0,0.0,0,0
24.65,450.731,0.0,-67.9387,210.5864,18.7829,0.307,-1,-1,-1,-1,-0.0039,18.7827,-0.073,-0.0063,-0.0041,-0.0041,-1200.5089,-678.6644,0.0,0.0,3669.9663,3353.7119,0.0,0.0,0.0,0,0
24.7,451.6697,0.0,-67.0452,210.8739,18.7725,0.3073,-1,-1,-1,-1,0.004,18.7724,0.076,0.0065,0.0043,0.0043,1251.0894,709.2375,0.0,0.0,3669.8639,3353.4721,0.0,0.0,0.0,0,0
24.75,452.6078,0.0,-66.1497,211.1536,18.7622,0.307,-1,-1,-1,-1,-0.0042,18.762,-0.0787,-0.0067,-0.0045,-0.0045,-1297.472,-737.436,0.0,0.0,3669.7617,3353.2328,0.0,0.0,0.0,0,0
24.8,453.5328,0.0,-65.2603,211.4081,18.5015,0.2984,-1,-1,-1,-1,-0.0198,18.4979,-0.366,-0.171,-0.6237,-0.6237,-5915.4914,763.2166,0.0,0.0,3669.6597,3352.9938,-0.6283,0.0,0.0,0,0
24.85,454.445,0.0,-64.3777,211.6384,18.2433,0.2809,-1,-1,-1,-1,-0.0256,18.2374,-0.4666,-0.3508,-0.5966,-0.5966,-5911.3698,1237.1484,0.0,0.0,3667.1029,3347.0062,-0.6283,0.0,0.0,0,0
24.9,455.3569,0.0,-63.5029,211.8957,18.2373,0.2729,-1,-1,-1,-1,0.0132,18.2357,0.241,-0.1601,0.0504,0.0504,5899.5097,-587.1401,0.0,0.0,3664.6054,3341.1576,0.0,0.0,0.0,0,0
24.95,456.2681,0.0,-62.6257,212.1422,18.2241,0.2705,-1,-1,-1,-1,0.0033,18.224,0.06,-0.0468,-0.0019,-0.0019,-564.8921,-3914.4498,0.0,0.0,3664.548,3341.0231,0.0,0.0,0.0,0,0
25.0,457.1663,0.0,-61.7541,212.3593,17.9641,0.2636,-1,-1,-1,-1,-0.0194,17.9607,-0.3487,-0.139,-0.6283,-0.6283,-5907.0471,-1404.6818,0.0,0.0,3664.4213,3340.7264,-0.6283,0.0,0.0,0,0
25.05,458.0516,0.0,-60.8904,212.5536,17.7063,0.2471,-1,-1,-1,-1,-0.0259,17.7004,-0.4582,-0.3296,-0.5989,-0.5989,-5903.0539,1565.9101,0.0,0.0,3661.9441,3334.9252,-0.6283,0.0,0.0,0,0
